날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2024-10-09(수),맛김,계란후라이(완)(01)(05),고추장달걀조림(01)(05)(06),"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-09(수),매운콩나물무침(05),배추김치(09),깍두기(09),"[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-10-09(수),깍두기(09),"스포츠음료또는에너지음료, (주문자상표부착)광동제약, 비타500치어팩, 250mL",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[32.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-09(수),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-10(목),밥,흑미밥,밥,,,
2024-10-10(목),얼큰홍합무국(맑은홍합탕)(09)(18),고기듬뿍돼지국밥(완)(10),부추달걀국(01)(05)(06)(16),"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-10(목),쇠고기버섯볶음(05)(06)(16)(18),모듬전(01)(05)(06)(10)(17),치킨가라아게소스(01)(02)(05)(06)(10)(12)(15)(16)(18),"[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]","[9.0, 11.0, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-10(목),숙주나물무침(05)(06),참나물무침(05)(06)(18),감자고로케(05)(06)(12),"[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]","[3.8, 0.79, 2.18, [1, 0, 0, 0, 0]]","[19.31, 12.91, 4.07, [1, 0, 0, 0, 0]]"
2024-10-10(목),가공우유(초코맛)(02),석박지(09),카레소스,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[29.0, 5.0, 8.0, [1, 0, 0, 0, 0]]"
2024-10-10(목),겉절이김치(09),,배추김치(09),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-10-10(목),"생수(500ML,후식)",,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-11(금),밥,현미밥,밥,,,
2024-10-11(금),쇠고기두부탕국(05)(06)(16),차돌샤브국(16),바지락무국(05)(06)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.68, 2.29, 28.91, [1, 0, 0, 0, 0]]"
2024-10-11(금),스팸김치볶음(05)(06)(09)(10),아귀콩나물찜(05)(06)(08)(09)(16)(17)(18),삼겹살구이(10),"[26.0, 6.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.62, 29.82, 18.21, [1, 0, 0, 0, 0]]"
2024-10-11(금),컬리플라워굴소스볶음(05)(06)(09)(18),시금치고추장무침(16),모듬쌈,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]"
2024-10-11(금),깍두기(09),배추김치(09),명이나물절임(05)(06),"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[6.15, 0.14, 2.85, [1, 0, 0, 0, 0]]"
2024-10-11(금),"우유(백색우유(200ML,연간))(02)",초코파이,겉절이김치(09),"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[23.0, 6.0, 2.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-12(토),셀프명란마요주먹밥(01),불고기버거(불고기베이컨버거)(01)(02)(06)(10)(12),밥,,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",
2024-10-12(토),유부장국(01)(05)(06),콘치즈버터구이(02)(05),닭곰탕(02)(15)(16),"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]"
2024-10-12(토),콘치즈함박스테이크(05)(06)(15)(18),닭가슴살샐러드(05)(06)(13)(15),떡갈비잡채(05)(06)(10),"[77.0, 31.0, 35.0, [1, 0, 0, 0, 0]]","[2.13, 16.36, 11.11, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-12(토),파인애플샐러드(01)(05),초코링도넛(01)(02)(05)(06),진미채간장볶음(완)(17),"[27.0, 0.0, 2.0, [1, 0, 0, 0, 0]]","[32.0, 8.0, 3.0, [1, 0, 0, 0, 0]]","[22.53, 17.62, 12.23, [1, 0, 0, 0, 0]]"
2024-10-12(토),깍두기(09),,석박지(09),"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]"
2024-10-12(토),"청량음료, 코카콜라음료, 코카콜라제로, 250mL/캔",,,"[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-12(토),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-13(일),밥,밥(소량),검은콩밥,,,
2024-10-13(일),소고기된장찌개(16),사골떡만둣국(01)(05)(06)(16),참치김치찌개(05)(09)(16),"[0, 0, 0, [0, 0, 0, 0, 1]]","[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]"
2024-10-13(일),미트볼채소볶음(05)(06)(12)(18),볼어묵볶음(05)(06)(18),동그랑땡케첩(02)(05)(06)(10)(12)(15)(16),"[0, 0, 0, [0, 0, 0, 0, 1]]","[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]"
2024-10-13(일),오리햄구이쌈무(01)(05)(06)(13),쇠고기장조림(완)(05)(06)(18),닭간장조림(05)(06)(15),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.86, 7.38, 16.68, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-13(일),배추김치(09),배추김치(09),파김치,,,"[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]"
2024-10-13(일),"생수(500ML,후식)",거봉포도,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-13(일),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-14(월),밥,찹쌀밥,치킨데리야끼볶음밥(완)(05)(15),,,
2024-10-14(월),얼큰쇠고기무국(05)(06)(16),쇠고기미역국(완),만두육개장(01)(05)(06)(16),"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-14(월),햄감자채볶음(05)(06)(10)(18),애호박새우볶음(05)(06)(18),모듬강정(01)(05)(06)(09)(15),"[18.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-14(월),모듬채소볶음(02)(05)(06)(09)(16)(18),매운돼지갈비찜(02)(05)(06)(10)(18),김자반,"[9.72, 2.78, 3.53, [1, 0, 0, 0, 0]]","[13.8, 39.27, 31.04, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]"
2024-10-14(월),깍두기(09),배추김치(09),양상추샐러드(오리엔탈)(05)(06)(13),"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[8.84, 3.66, 1.45, [1, 0, 0, 0, 0]]"
2024-10-14(월),"우유(백색우유(200ML,연간))(02)",,배추김치(09),"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-10-14(월),,,혼합견과류(02)(14),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[21.58, 56.3, 16.51, [1, 0, 0, 0, 0]]"
2024-10-15(화),옛날토스트(01)(02)(05)(10)(12),밀쌀밥,밥,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2024-10-15(화),구운달걀,낙지수제비(05)(06)(09)(17),오징어콩나물국(05)(06)(09)(17),"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-15(화),후르츠샐러드(01)(05),콩부각멸치볶음(05)(06)(18),소불고기당면볶음(05)(06)(16)(18),"[54.0, 6.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-15(화),시리얼(2),고구마치즈롤까스(02)(05)(06)(10)(12)(15)(16)(18),타코야끼(01)(05)(06),"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[34.0, 3.6, 19.0, [1, 0, 0, 0, 0]]","[4.28, 0.63, 1.3, [1, 0, 0, 0, 0]]"
2024-10-15(화),감자샐러드(완)(01)(02),콘샐러드(완)(01)(05),깍두기(09),"[18.0, 8.0, 2.0, [1, 0, 0, 0, 0]]","[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-10-15(화),"우유(백색우유(200ML,연간))(02)",겉절이김치(09),,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-15(화),,과일젤리,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[18.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-16(수),밥,삼색나물비빔밥(05)(06),보리밥,,,
2024-10-16(수),배추쇠고기국(05)(06)(16),꽃게해물탕(05)(06)(08)(09)(16)(17)(18),부대찌개(01)(02)(05)(06)(09)(10)(16)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-10-16(수),닭가슴살채소볶음(05)(06)(15)(18),치즈계란찜(01)(02),매콤크림미트볼(02)(05)(06)(15),"[5.8, 1.2, 24.0, [1, 0, 0, 0, 0]]","[59.0, 10.0, 14.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-16(수),어묵야채조림(05)(06)(18),더덕무침,진미채무침(완)(06)(17),"[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]","[15.56, 4.43, 3.53, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-16(수),배추김치(09),소고기고추장,파김치,,"[34.0, 1.8, 3.0, [1, 0, 0, 0, 0]]","[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]"
2024-10-16(수),"우유(백색우유(200ML,연간))(02)",총각김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-22(일),"우유(백색우유(200ML,연간))(02)",모듬피클,겉절이김치(09),"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-22(일),,"청량음료, (주문자상표부착)코카콜라음료, 스프라이트제로, 355mL/캔",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-23(월),밥,찹쌀밥,밥,,,
2024-09-23(월),게살계란탕(01)(05)(06)(16)(18),쇠고기미역국(05)(06)(16),참치김치찌개(05)(09)(16),"[0, 0, 0, [0, 0, 0, 0, 1]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]"
2024-09-23(월),캐슈넛멸치볶음(04)(05)(06)(14)(18),불낙볶음(05)(06)(16)(17),고구마떡닭갈비(05)(06)(15)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[66.0, 2.0, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-23(월),소시지채소볶음(05)(06)(10)(12)(15)(16)(18),계란찜(01),콘샐러드(완)(01)(05),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]","[19.83, 7.59, 2.32, [1, 0, 0, 0, 0]]"
2024-09-23(월),감자샐러드(완)(01)(02),숙주나물무침(05)(06),열무김치,"[18.0, 8.0, 2.0, [1, 0, 0, 0, 0]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]",
2024-09-23(월),깍두기(09),배추김치(09),,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-23(월),"우유(백색우유(200ML,연간))(02)",혼합견과류(02)(14),,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[21.58, 56.3, 16.51, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-24(화),밥,밀쌀밥,옛날도시락비빔밥(01)(05)(09),,,
2024-09-24(화),돼지고기애호박찌개(05)(06)(09)(10),낙지연포탕(05)(06)(16)(17),팽이버섯장국(01)(05)(06)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]"
2024-09-24(화),비엔나소시지야채볶음(02)(05)(06)(10)(12)(16)(18),돼지고기채소볶음(05)(06)(10)(18),고추바사삭치킨(05),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[1.0, 13.0, 17.0, [1, 0, 0, 0, 0]]"
2024-09-24(화),가쓰오계란말이(01)(02)(05)(06)(15),맛김,무피클,"[12.0, 9.0, 15.0, [1, 0, 0, 0, 0]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[2.68, 0.12, 0.4, [1, 0, 0, 0, 0]]"
2024-09-24(화),가공우유(초코맛)(02),모듬쌈,눈꽃치즈샐러드(02),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]","[18.0, 5.0, 4.0, [1, 0, 0, 0, 0]]"
2024-09-24(화),배추김치(09),배추김치(09),,,,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-24(화),"생수(500ML,후식)",,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-25(수),밥,일본식쇠고기카레(02)(16),보리밥,,"[39.0, 15.0, 18.0, [1, 0, 0, 0, 0]]",
2024-09-25(수),사골곰탕(완)(16),미역된장국(16),김치물만둣국(01)(02)(05)(06)(09)(10)(12)(15)(16),"[0.0, 2.4, 3.0, [1, 0, 0, 0, 0]]","[2.34, 0.08, 1.0, [1, 0, 0, 0, 0]]","[9.5, 55.0, 39.0, [1, 0, 0, 0, 0]]"
2024-09-25(수),떡갈비구이(01)(05)(06)(10)(15)(16),돈가스&왕새우튀김소스(01)(05)(06)(09)(10)(12)(16)(18),오리간장불고기(완)(05),"[6.0, 7.0, 4.0, [1, 0, 0, 0, 0]]","[24.56, 30.6, 45.16, [1, 0, 0, 0, 0]]","[5.14, 7.57, 11.76, [1, 0, 0, 0, 0]]"
2024-09-25(수),오징어젓무침(17),양상추샐러드(오리엔탈),동그랑땡케첩(01)(05)(06)(10)(12),"[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[8.84, 3.66, 1.45, [1, 0, 0, 0, 0]]","[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]"
2024-09-25(수),석박지(09),깍두기(09),총각김치,"[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2024-09-25(수),"우유(백색우유(200ML,연간))(02)","스포츠음료또는에너지음료, (주문자상표부착)광동제약, 비타500치어팩, 250mL",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[32.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-26(목),밥,흑미밥,밥,,,
2024-09-26(목),쇠고기두부탕국(05)(06)(16),맑은콩나물국(05)(06)(16),쇠고기떡국(01)(05)(06)(16),"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]","[0.0, 2.5, 20.0, [1, 0, 0, 0, 0]]"
2024-09-26(목),스팸김치볶음(05)(06)(09)(10),김자반,모듬강정(01)(02)(05)(06)(09)(10)(12)(15)(16),"[26.0, 6.0, 3.0, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-26(목),컬리플라워굴소스볶음(05)(06)(09)(18),매콤카레찜닭(02)(05)(06)(15)(16)(18),진미채무침(완)(06)(17),"[0, 0, 0, [0, 0, 0, 0, 1]]","[31.0, 1.8, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-26(목),가공우유(커피맛)(02),마카로니샐러드(완)(01)(02)(05)(06),파김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[29.0, 15.0, 8.0, [1, 0, 0, 0, 0]]","[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]"
2024-09-26(목),석박지(09),열무김치,,"[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-26(목),"생수(500ML,후식)",,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-27(금),밥,현미밥,후리카케밥(소량)(01)(05)(06),,,
2024-09-27(금),해물짬뽕국(08)(09)(17)(18),부대찌개(완)(01)(02)(05)(06)(09)(10)(15)(16)(18),매운어묵탕(05)(06)(09)(16)(18),"[69.0, 8.0, 18.0, [1, 0, 0, 0, 0]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-27(금),베이컨감자채볶음(05)(06)(10),훈제오리야채볶음(01)(05)(15),매콤짜장떡볶이(02)(05)(06)(10)(16)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[100.0, 23.0, 39.0, [1, 0, 0, 0, 0]]","[28.95, 2.09, 3.54, [1, 0, 0, 0, 0]]"
2024-09-27(금),돈육소시지폭찹(05)(06)(10)(12)(15)(16),계란말이(01)(12),모듬튀김(야채튀김오징어닭껍질)(01)(02)(05)(06)(12)(15)(16)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[7.32, 2.88, 1.84, [1, 0, 0, 0, 0]]"
2024-09-27(금),배추김치(09),쌈무(13),단무지,,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-09-27(금),"우유(백색우유(200ML,연간))(02)",파김치,팬케이크(01)(02)(06),"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]","[10.75, 3.69, 2.43, [1, 0, 0, 0, 0]]"
2024-09-27(금),,과일젤리,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[18.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-28(토),참치마요오믈렛(완)(01),셀프명란마요주먹밥(01),밥,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2024-09-28(토),구운달걀,유부장국(01)(05)(06),나가사끼짬뽕국(05)(06)(08)(09)(10)(15)(16)(17)(18),"[0.38, 4.95, 6.26, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[74.0, 9.0, 9.0, [1, 0, 0, 0, 0]]"
2024-09-28(토),햄슬라이스구이(햄채소볶음)(05)(10)(12),닭가슴살샐러드(15),마라불고기(완)(02)(05)(06)(10)(16)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.13, 16.36, 11.11, [1, 0, 0, 0, 0]]","[40.0, 4.6, 6.0, [1, 0, 0, 0, 0]]"
2024-09-28(토),베이글크림치즈(01)(02)(06),깍두기(09),고구마샐러드(완)(01)(02)(05),"[33.0, 12.0, 10.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]"
2024-09-28(토),시리얼(2)(05),,깻잎쌈무(13),"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-28(토),거봉포도,,배추김치(09),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-09-28(토),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-29(일),밥,밀쌀밥,밥,,,
2024-09-29(일),쇠고기무국(05)(06)(16),새우완자탕(05)(06)(08)(09),쇠고기육개장(01)(05)(06)(16)(18),"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[10.0, 3.0, 8.0, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2024-09-29(일),오징어볶음(05)(06)(17)(18),굴소스쇠고기볶음(02)(05)(06)(16)(18),닭매운찜(05)(06)(15)(16)(18),"[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-29(일),비엔나소시지구이&케첩(02)(05)(06)(10)(12)(16)(18),계란후라이(완)(01)(05),어묵야채조림(05)(06)(18),"[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]"
2024-09-29(일),배추김치(09),짜장소스(05)(06)(10),오이무침,,"[24.3, 4.3, 13.2, [1, 0, 0, 0, 0]]","[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]"
2024-09-29(일),"우유(백색우유(200ML,연간))(02)",파김치,총각김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]",
2024-09-29(일),,"청량음료, 일화, 청포도에이드, 350mL/캔",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[28.97, 0.27, 0.15, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-30(월),밥,찹쌀밥,밥,,,
2024-09-30(월),감자계란국(01)(05)(06)(16),닭고기미역국(05)(06)(15),바지락무국(05)(06)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.0, 3.0, 9.0, [1, 0, 0, 0, 0]]","[6.68, 2.29, 28.91, [1, 0, 0, 0, 0]]"
2024-09-30(월),미트볼채소볶음(05)(06)(10)(12)(18),캐슈넛멸치볶음(04)(05)(06)(14)(18),콩나물불고기(05)(06)(10)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[5.0, 9.69, 10.21, [1, 0, 0, 0, 0]]"
2024-09-30(월),찐만두간장(05)(06),돼지갈비찜(완)(05)(06)(10),마늘쫑무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.36, 19.64, 19.4, [1, 0, 0, 0, 0]]","[11.05, 2.72, 2.29, [1, 0, 0, 0, 0]]"
2024-09-30(월),양배추샐러드(참깨드레싱),콩나물무침(05)(06)(18),깍두기(09),"[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-09-30(월),배추김치(09),배추김치(09),,,,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-09-30(월),"우유(백색우유(200ML,연간))(02)",사과(홍로),,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-01(화),밥,밀쌀밥,밥,,,
2024-10-01(화),소고기된장찌개(16),게살계란탕(01)(05)(06)(16)(18),부대찌개(완)(01)(02)(05)(06)(09)(10)(15)(16)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-10-01(화),떡갈비바볶음(05)(06)(10)(18),돈육춘장소스볶음(05)(06)(10)(18),애호박베이컨볶음(02)(05)(06)(10)(18),"[68.0, 8.0, 8.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-01(화),빨간메추리알(01)(05)(06)(16),비엔나소시지구이&케첩(05)(10)(12),가쓰오계란말이(05),"[0.04, 1.0, 1.17, [1, 0, 0, 0, 0]]","[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[12.0, 9.0, 15.0, [1, 0, 0, 0, 0]]"
2024-10-01(화),가공우유(초코맛)(02),단무지무침,총각김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.3, 1.28, 0.72, [1, 0, 0, 0, 0]]",
2024-10-01(화),배추김치(09),파김치,,,"[3.13, 0.12, 0.76, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-10-02(수),밥,삼색소보로비빔밥(01)(05)(06)(09),보리밥,,,
