날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2023-01-30(월),깍두기(완제품)(09),11.4kcal,츄러스(01)(02)(05)(06),161.89kcal,"우유(백색우유(200ML,연간))(02)",122kcal,,,3581.18kcal
2023-01-30(월),,,일반배추김치(맛김치),10kcal,,,,,3581.18kcal
2023-01-31(화),간장계란밥(01)(02)(05)(06),963.6kcal,알리오올리오파스타(05)(06)(13)(15),392.55kcal,치킨덮밥,624.32kcal,,,3141.78kcal
2023-01-31(화),쇠고기무국(16),45.68kcal,바베큐폭립(완제품)(10)(12),500kcal,짬뽕찌개(05)(06)(10)(17),180.58kcal,,,3141.78kcal
2023-01-31(화),남도식떡갈비,50.28kcal,사과방울토마토샐러드,25.87kcal,찐만두(05)(06),191.95kcal,,,3141.78kcal
2023-01-31(화),양념깻잎지무침,9kcal,마늘빵(브런치),127.29kcal,일반배추김치(맛김치),10kcal,,,3141.78kcal
2023-01-31(화),일반배추김치(맛김치),10kcal,할라피뇨,0.66kcal,,,,,3141.78kcal
2023-01-31(화),,,일반배추김치(맛김치),10kcal,,,,,3141.78kcal
2023-02-01(수),간장계란밥(01)(02)(05)(06),963.6kcal,밥,381.15kcal,밥,381.15kcal,,,3449.93kcal
2023-02-01(수),오징어콩나물국(05)(06)(17),45.15kcal,굴림만두계란탕(01)(05)(06)(10)(16),212.57kcal,쇠고기시래기국(16),38.51kcal,,,3449.93kcal
2023-02-01(수),반달불고기,0.25kcal,돼지고기양배추볶음(05)(06)(10),487.15kcal,버섯호박볶음(05)(06)(09)(16),83.82kcal,,,3449.93kcal
2023-02-01(수),감자조림(05)(06),57.65kcal,브로콜리&초고추장(06),65.53kcal,깐풍만두(01)(05)(06)(10),235.45kcal,,,3449.93kcal
2023-02-01(수),가공우유(딸기맛)(02),116kcal,연두부양념장(05)(06),83.05kcal,일반배추김치(맛김치),7.5kcal,,,3449.93kcal
2023-02-01(수),깍두기(완제품)(09),11.4kcal,배추김치(12~2월),10kcal,"아이스크림 콘,완제품(02)",270kcal,,,3449.93kcal
2023-02-02(목),밥,381.15kcal,비빔밥(05)(06),719.23kcal,밥,381.15kcal,,,2650.20kcal
2023-02-02(목),쇠고기무국(16),45.68kcal,감자고추장찌개(05)(06)(10),157.11kcal,순두부오징어탕(05)(17),92.51kcal,,,2650.20kcal
2023-02-02(목),햄슬라이스야채볶음(05)(06)(10),128.47kcal,단감,20.4kcal,치킨너겟(01)(06)(15),333.51kcal,,,2650.20kcal
2023-02-02(목),콩나물쪽파무침(05),44.58kcal,쌀핫도그(12),167.21kcal,메밀국수무침(06),29.4kcal,,,2650.20kcal
2023-02-02(목),일반배추김치(맛김치),7.5kcal,열무김치,12.8kcal,일반배추김치(맛김치),7.5kcal,,,2650.20kcal
2023-02-02(목),"우유(백색우유(200ML,연간))(02)",122kcal,생수(500ML),0kcal,,,,,2650.20kcal
2023-02-03(금),밀쌀밥,399.58kcal,밥,381.15kcal,밥,381.15kcal,,,2602.31kcal
2023-02-03(금),감자짜글이(05)(06)(10),155.15kcal,부대찌개(05)(06)(10)(15),232.07kcal,배추된장국(05)(06),37.77kcal,,,2602.31kcal
2023-02-03(금),돼지불고기(05)(06)(10),301.65kcal,취나물볶음(05)(06),15.12kcal,냉동피자찜,0kcal,,,2602.31kcal
2023-02-03(금),무생채,29.77kcal,견과류멸치볶음,84.75kcal,차슈&파채(01)(05)(06)(18),263.96kcal,,,2602.31kcal
2023-02-03(금),일반배추김치(맛김치),7.5kcal,조기구이(06),120.28kcal,오징어젓무침(17),52.91kcal,,,2602.31kcal
2023-02-03(금),"우유(백색우유(200ML,연간))(02)",122kcal,배추김치(12~2월),10kcal,일반배추김치(맛김치),7.5kcal,,,2602.31kcal
2023-02-04(토),씨리얼우유,75.76kcal,밥1,363kcal,밥,381.15kcal,,,2178.24kcal
2023-02-04(토),불고기버거(01)(02)(05)(06)(10)(12),275.81kcal,미소장국(05),60.65kcal,감자계란국(01)(05)(06),64.9kcal,,,2178.24kcal
2023-02-04(토),어묵핫바,0kcal,비엔나소시지야채볶음(01)(05)(06)(10)(12),336.7kcal,베이컨숙주볶음(10)(13)(18),319.33kcal,,,2178.24kcal
2023-02-04(토),양상추샐러드(05)(06),25.32kcal,"모듬왕만두찜(고기,김치)(05)(06)",2.47kcal,시금치무침,20.15kcal,,,2178.24kcal
2023-02-04(토),"우유(백색우유(200ML,연간))(02)",122kcal,일반배추김치(맛김치),7.5kcal,일반배추김치(맛김치),7.5kcal,,,2178.24kcal
2023-02-04(토),,,딸기맛우유(3사교),116kcal,,,,,2178.24kcal
2023-02-05(일),밥,381.15kcal,셀프주먹밥(05)(06)(10),434.94kcal,밥,381.15kcal,,,2327.53kcal
2023-02-05(일),홍합미역국,25.22kcal,우동국(브런치),182.5kcal,느타리버섯배추국(05)(06),31.82kcal,,,2327.53kcal
2023-02-05(일),참치김치볶음,198.85kcal,애호박나물(09),21.34kcal,안동찜닭(05)(06)(15),259.46kcal,,,2327.53kcal
2023-02-05(일),두부구이(05),88.6kcal,오꼬노미야끼(01),165.2kcal,고기찐빵만두,0kcal,,,2327.53kcal
2023-02-05(일),깍두기(완제품)(09),11.4kcal,부럼복주머니,0kcal,총각김치,16.4kcal,,,2327.53kcal
2023-02-05(일),"우유(백색우유(200ML,연간))(02)",122kcal,일반배추김치(맛김치),7.5kcal,,,,,2327.53kcal
2023-02-06(월),밀쌀밥,399.58kcal,밥,381.15kcal,밥,381.15kcal,,,2912.13kcal
2023-02-06(월),새우시금치국(05)(06)(09),44.33kcal,갈비탕,224.21kcal,쇠고기곰탕(16),42.74kcal,,,2912.13kcal
2023-02-06(월),콩나물불고기(05)(06)(10),348.56kcal,순대야채볶음(05)(06)(10),274.74kcal,고추튀김(브런치),182.01kcal,,,2912.13kcal
2023-02-06(월),청포묵김가루무침(05)(06),41.71kcal,오징어야채무침(05)(06)(17),89.4kcal,미트볼양념조림(01)(05)(06)(10),262.15kcal,,,2912.13kcal
2023-02-06(월),총각김치,16.4kcal,일반배추김치(맛김치),7.5kcal,배추김치(12~2월),10kcal,,,2912.13kcal
2023-02-06(월),"우유(백색우유(200ML,연간))(02)",122kcal,유산균 발효유(3사교),84.5kcal,,,,,2912.13kcal
2023-02-07(화),밥,381.15kcal,잡곡밥,401.38kcal,김치볶음밥(05)(06)(10)(18),420.48kcal,,,3153.74kcal
2023-02-07(화),콩나물국(05),16.53kcal,진한육개장(완),0kcal,시금치어묵잡채(05)(06),101.22kcal,,,3153.74kcal
2023-02-07(화),해물순두부찌개(01)(05)(10)(17)(18),151.23kcal,소고기피망볶음(05)(06)(16)(18),182.78kcal,소떡소떡(01)(05)(06)(10)(12)(15)(16),124.11kcal,,,3153.74kcal
2023-02-07(화),치즈떡갈비(05),463.77kcal,황태찜,236.84kcal,감자빵,450kcal,,,3153.74kcal
2023-02-07(화),배추김치(12~2월),10kcal,깍두기(완제품)(09),11.4kcal,배추김치(12~2월),10kcal,,,3153.74kcal
2023-02-07(화),"우유(백색우유(200ML,연간))(02)",122kcal,배추겉절이,19.69kcal,,,,,3153.74kcal
2023-01-11(수),비엔나소시지볶음(10),242.89kcal,훈제오리파프리카볶음,387.94kcal,돼지고기양배추볶음(05)(06)(10),382.75kcal,,,3177.10kcal
2023-01-11(수),고기산적구이,163.74kcal,충무식오징어무침(05)(06),179.42kcal,삼색묵샐러드(05)(06),28.2kcal,,,3177.10kcal
2023-01-11(수),가공우유(딸기맛)(02),116kcal,일반배추김치(맛김치),10kcal,일반배추김치(맛김치),10kcal,,,3177.10kcal
2023-01-11(수),배추김치(12~2월)(09),10kcal,,,아이스샌드,252kcal,,,3177.10kcal
2023-01-12(목),스팸마요덮밥(01)(05)(09)(10)(13),897.53kcal,잡곡밥,429.66kcal,현미밥,417.45kcal,,,4144.87kcal
2023-01-12(목),애호박수제비국(06),186.7kcal,홍합미역국,25.22kcal,얼큰한오징어국(06)(17),56.43kcal,,,4144.87kcal
2023-01-12(목),순살치킨꼬치,0kcal,통마늘삼겹살볶음(브런치)(10),1063.84kcal,해시브라운(12),350.19kcal,,,4144.87kcal
2023-01-12(목),연두부양념장(05)(06),83.05kcal,콩나물무침(05)(06),48.73kcal,돼지목살폭찹(10)(12),290.93kcal,,,4144.87kcal
2023-01-12(목),일반배추김치(맛김치),10kcal,상추/풋고추쌈(05)(06),79.18kcal,일반배추김치(맛김치),10kcal,,,4144.87kcal
2023-01-12(목),"우유(백색우유(200ML,연간))(02)",122kcal,일반배추김치(맛김치),10kcal,,,,,4144.87kcal
2023-01-12(목),,,감귤,63.96kcal,,,,,4144.87kcal
2023-01-13(금),밥,435.6kcal,추억의도시락(06),563.55kcal,마파두부덮밥(05)(06),675.16kcal,,,3031.48kcal
2023-01-13(금),쇠고기무국(16),45.68kcal,누룽지탕,90kcal,크런치순살치킨(06)(15),520.56kcal,,,3031.48kcal
2023-01-13(금),햄김치볶음(10),134.4kcal,왕돈까스,153.84kcal,오징어야채무침(05)(06)(17),80.2kcal,,,3031.48kcal
2023-01-13(금),두부구이(05),138.48kcal,오이무침(05)(06),27.98kcal,일반배추김치(맛김치),10kcal,,,3031.48kcal
2023-01-13(금),깍두기(완제품)(09),11.4kcal,연탄빵,10.33kcal,"우유(백색우유(200ML,연간))(02)",122kcal,,,3031.48kcal
2023-01-13(금),,,총각김치,12.3kcal,,,,,3031.48kcal
2023-01-14(토),치아바타샌드위치,0kcal,밥,435.6kcal,하이라이스(02)(05)(06)(12)(15)(16),522.94kcal,,,22761.27kcal
2023-01-14(토),핫윙봉,20113.14kcal,우동국(브런치),11kcal,맑은된장국(05)(06),64.37kcal,,,22761.27kcal
2023-01-14(토),양상추샐러드(01)(12),132.81kcal,감자버터구이,79.46kcal,쇠고기야채볶음(05)(06)(16),315.56kcal,,,22761.27kcal
2023-01-14(토),콘샐러드(완)(05),300kcal,차슈&파채(01)(05)(06)(10)(18),416.91kcal,소떡소떡(01)(05)(06)(10)(12)(15)(16),149.08kcal,,,22761.27kcal
2023-01-14(토),,,일반배추김치(맛김치),10kcal,일반배추김치(맛김치),10kcal,,,22761.27kcal
2023-01-14(토),,,바나나맛우유(02),200.4kcal,,,,,22761.27kcal
2023-01-15(일),밥,435.6kcal,대패삼겹숙주덮밥(브런치)(05)(10),996.36kcal,밥,435.6kcal,,,3160.96kcal
2023-01-15(일),돼지고기김찌찌개(05)(06)(09)(10),120.83kcal,오징어콩나물국(05)(06)(17),50.75kcal,닭곰탕(15),155.95kcal,,,3160.96kcal
2023-01-15(일),쇠고기꽈리고추조림(05)(06)(16),273.77kcal,두부간장볶음(05)(06),99.18kcal,쥐포채볶음,0kcal,,,3160.96kcal
2023-01-15(일),도토리묵무침,24.06kcal,일반배추김치(맛김치),10kcal,쭈삼불고기(05)(06)(10),421.46kcal,,,3160.96kcal
2023-01-15(일),가공우유(딸기맛)(02),116kcal,,,일반배추김치(맛김치),10kcal,,,3160.96kcal
2023-01-15(일),깍두기(완제품)(09),11.4kcal,,,,,,,3160.96kcal
2023-01-16(월),김가루볶음밥(01)(05)(06)(10),557.15kcal,잡곡밥,429.66kcal,밥,435.6kcal,,,3368.35kcal
2023-01-16(월),닭고기육개장(01)(05)(15),160.31kcal,콩나물국(05),21.83kcal,짬뽕순두부(05)(17),101.2kcal,,,3368.35kcal
2023-01-16(월),고구마샐러드(완)(01)(02)(05),63.33kcal,눈꽃치즈닭갈비(02)(05)(06)(15),372.9kcal,오리떡불고기(05)(06),515.79kcal,,,3368.35kcal
2023-01-16(월),일반배추김치(맛김치),10kcal,멘보샤(06)(09),369.28kcal,잎새만두찜,186kcal,,,3368.35kcal
2023-01-16(월),"우유(백색우유(200ML,연간))(02)",122kcal,석박지,13.3kcal,일반배추김치(맛김치),10kcal,,,3368.35kcal
2023-01-17(화),밥,435.6kcal,김치말이국수(01)(06)(16),843.41kcal,찹쌀밥,410.07kcal,,,4091.77kcal
2023-01-17(화),쇠고기육개장(완)(16),32.51kcal,밥,435.6kcal,푸실리케첩볶음,0kcal,,,4091.77kcal
2023-01-17(화),멸치아몬드볶음(05)(06),186.37kcal,안흥찐빵,426kcal,치즈스틱(브런치)(02),204.36kcal,,,4091.77kcal
2023-01-17(화),베이컨스크램블에그(01),30497.39kcal,오이부추무침(05)(06)(09),28.06kcal,파인애플함박스테이크(01)(02)(05)(06)(10)(16),219.1kcal,,,4091.77kcal
2023-01-17(화),일반배추김치(맛김치),10kcal,석박지,13.3kcal,가공우유(바나나맛)(02),167kcal,,,4091.77kcal
2023-01-17(화),"우유(백색우유(200ML,연간))(02)",122kcal,단감,51kcal,일반배추김치(맛김치),10kcal,,,4091.77kcal
2023-01-18(수),밥,435.6kcal,더덕밥,464.18kcal,밥,435.6kcal,,,5347.57kcal
2023-01-18(수),쇠고기감자국(16),62.43kcal,쇠고기버섯들깨국(16),53.41kcal,버섯매운탕(06)(16),81.83kcal,,,5347.57kcal
2023-01-18(수),미역줄기볶음,41.68kcal,깐풍볼어묵조림,120.1kcal,볶음우동(05)(09)(17),2965.36kcal,,,5347.57kcal
2023-01-18(수),비엔나소시지피망볶음(05)(06)(10),231.36kcal,골뱅이야채무침,38.26kcal,회오리감자&뿌링클(05),212.56kcal,,,5347.57kcal
2023-01-18(수),깍두기(완제품)(09),11.4kcal,열무김치,12.8kcal,일반배추김치(맛김치),10kcal,,,5347.57kcal
2023-01-18(수),"우유(백색우유(200ML,연간))(02)",122kcal,,,컵과일(사과),49kcal,,,5347.57kcal
2023-01-19(목),밥,435.6kcal,잡곡밥,429.66kcal,밥,435.6kcal,,,2932.26kcal
2023-01-19(목),사골우거지국(16),32.44kcal,순두부찌개(01)(05)(06)(10)(18),181.8kcal,북어채국(01),61.08kcal,,,2932.26kcal
2023-01-19(목),돼지고기청경채볶음(05)(06)(10),368.6kcal,연어치즈까스,100.56kcal,오징어떡볶음(06),172.23kcal,,,2932.26kcal
2023-01-19(목),사과샐러드(01),104.92kcal,콩나물게맛살냉채(05),52.19kcal,오이미나리무침(05)(06),49.28kcal,,,2932.26kcal
2023-01-19(목),일반배추김치(맛김치),10kcal,크로와상,354kcal,일반배추김치(맛김치),10kcal,,,2932.26kcal
2023-01-19(목),"우유(백색우유(200ML,연간))(02)",122kcal,총각김치,12.3kcal,,,,,2932.26kcal
2023-01-20(금),밥,435.6kcal,밥,435.6kcal,불닭덮밥(05)(06)(15),661.74kcal,,,3803.44kcal
2023-01-20(금),굴림만두육개장(01)(05)(06)(10)(16),648.41kcal,등뼈감자탕(05)(06)(09)(10),646.69kcal,배추된장국(05)(06),35.54kcal,,,3803.44kcal
2023-01-20(금),미트볼데리야끼조림(01)(05)(06)(10),253.42kcal,고구마맛탕(05)(06),379.4kcal,한입고구마함박스테이크,0kcal,,,3803.44kcal
2023-01-20(금),분홍소시지계란부침,25.49kcal,"풋고추, 양파&쌈장(05)(06)",34.69kcal,모듬피클,27.6kcal,,,3803.44kcal
2023-01-20(금),일반배추김치(맛김치),10kcal,석박지,13.3kcal,일반배추김치(맛김치),10kcal,,,3803.44kcal
2023-01-20(금),"우유(백색우유(200ML,연간))(02)",122kcal,감귤,63.96kcal,,,,,3803.44kcal
2023-01-21(토),불고기버거(01)(05)(06)(10)(12),576.11kcal,언양식불고기덮밥(05)(06)(10)(18),777.94kcal,흑미밥,414.3kcal,,,2691.70kcal
2023-01-21(토),씨리얼우유,78.96kcal,팽이버섯두부국(05)(06),54.19kcal,돼지고기얼큰무국(09)(10),104.91kcal,,,2691.70kcal
2023-01-21(토),어묵핫바,0kcal,게맛살계란찜(01),82.92kcal,닭고기감자볶음(05)(06)(15),355.61kcal,,,2691.70kcal
2023-01-21(토),양배추샐러드(01)(12),76.29kcal,일반배추김치(맛김치),10kcal,풋고추된장무침(05)(06),25.17kcal,,,2691.70kcal
2023-01-21(토),"우유(백색우유(200ML,연간))(02)",122kcal,,,석박지,13.3kcal,,,2691.70kcal
2023-01-22(일),밥,435.6kcal,밥,435.6kcal,잡곡밥,429.66kcal,,,2976.41kcal
2023-01-22(일),꼬꼬떡국(01)(15),160.69kcal,옹심이미역국,24.51kcal,된장국(일품용)(05)(06),58.85kcal,,,2976.41kcal
2023-01-22(일),돼지고기메추리알장조림(01),169.31kcal,소고기피망볶음(05)(06)(16)(18),192.88kcal,오리고추장구이(볶음)(05)(06),254.95kcal,,,2976.41kcal
2023-01-22(일),쇠고기육전(16),201kcal,치커리유자청무침(05),40.14kcal,브로콜리깨소금무침,39.52kcal,,,2976.41kcal
2023-01-22(일),배추김치(12~2월)(09),10kcal,석박지,13.3kcal,가공우유(초코맛)(02),126kcal,,,2976.41kcal
2023-01-22(일),"우유(백색우유(200ML,연간))(02)",122kcal,소시지,251kcal,깍두기(완제품)(09),11.4kcal,,,2976.41kcal
2023-01-23(월),밥,435.6kcal,밥,435.6kcal,크림스프,88.67kcal,,,2596.61kcal
2023-01-23(월),닭고기무국(15),79.37kcal,팽이버섯계란국(01),53.28kcal,에그샐러드(완),0kcal,,,2596.61kcal
2023-01-23(월),제육볶음(05)(06)(10),437.95kcal,차돌박이숙주볶음(17)(05)(06)(16)(18),542.59kcal,모닝빵,231.7kcal,,,2596.61kcal
2023-01-23(월),연두부양념장(05)(06),83.05kcal,청포묵김가루무침(05)(06),42.39kcal,어묵핫바,0kcal,,,2596.61kcal
2023-01-23(월),배추김치(12~2월)(09),10kcal,열무김치,12.8kcal,혼합과일샐러드,21.61kcal,,,2596.61kcal
2023-01-23(월),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2596.61kcal
2023-01-24(화),밀쌀밥,399.58kcal,밥1,399.3kcal,밥,435.6kcal,,,2181.04kcal
2023-01-24(화),목살김치찌개(09)(10),83.29kcal,감자고추장찌개(05)(06)(10),134.16kcal,감자계란국(01)(05)(06),52.71kcal,,,2181.04kcal
2023-01-24(화),부들어묵볶음(05)(06),49.85kcal,떡갈비피망조림(05)(06),16.83kcal,돈육김치볶음(10),294.29kcal,,,2181.04kcal
2023-01-24(화),달걀말이(완)(01)(12),72.63kcal,마늘쫑무침(완),0kcal,두부찜(05),88kcal,,,2181.04kcal
2023-01-24(화),깍두기(완제품)(09),11.4kcal,배추김치(12~2월)(09),10kcal,깍두기(완제품)(09),11.4kcal,,,2181.04kcal
2023-01-24(화),"우유(백색우유(200ML,연간))(02)",122kcal,,,,,,,2181.04kcal
2023-01-25(수),밥,435.6kcal,수제자장밥(05)(06)(12)(15)(16),513.08kcal,씨리얼우유,78.96kcal,,,3136.04kcal
2023-01-25(수),쇠고기시래기국(16),40.86kcal,나가사끼짬뽕찌개(10)(17),90.98kcal,핫도그빵(01)(06)(10)(12),513.44kcal,,,3136.04kcal
2022-12-28(수),쇠고기야채볶음(05)(06)(16),315.56kcal,매콤순대볶음,193.32kcal,아스파라거스구이(잠수함사),417.8kcal,,,3475.65kcal
2022-12-28(수),오믈렛피자(12),173.2kcal,메밀전병,301.14kcal,토핑요거트,0kcal,,,3475.65kcal
2022-12-28(수),깍두기(완제품)(09),11.4kcal,삼색과일샐러드,30kcal,일반배추김치(맛김치),10kcal,,,3475.65kcal
2022-12-28(수),"우유(백색우유(200ML,연간))(02)",122kcal,갓김치,12.8kcal,,,,,3475.65kcal
2022-12-29(목),밥,435.6kcal,잡곡밥,429.66kcal,제육덮밥(05)(06)(10),599.26kcal,,,3428.19kcal
2022-12-29(목),사골우거지국(16),32.44kcal,닭곰탕(15),214.45kcal,두부햄찌개(05)(06)(10),152.77kcal,,,3428.19kcal
2022-12-29(목),닭고기감자볶음(05)(06)(15),355.61kcal,돼지갈비폭찹(05)(06)(10)(12),538.38kcal,달걀말이(완)(01)(12),72.63kcal,,,3428.19kcal
2022-12-29(목),청포묵김가루무침(05)(06),42.39kcal,오징어야채무침(05)(06)(17),80.2kcal,가공우유(딸기맛)(02),116kcal,,,3428.19kcal
2022-12-29(목),배추김치(12~2월),10kcal,총각김치,16.4kcal,배추김치(12~2월),10kcal,,,3428.19kcal
2022-12-29(목),"우유(백색우유(200ML,연간))(02)",122kcal,바나나맛우유(02),200.4kcal,,,,,3428.19kcal
2022-12-30(금),밥,435.6kcal,밥1,399.3kcal,씨리얼우유,78.32kcal,,,2712.52kcal
2022-12-30(금),북어채콩나물국(05),95.66kcal,파인애플함박스테이크(01)(02)(05)(06)(10)(16),219.1kcal,감자그라탕,0kcal,,,2712.52kcal
2022-12-30(금),쇠고기두부찜(05)(06),117.56kcal,랍스터버터구이(01)(02),64.58kcal,샌드위치,284.2kcal,,,2712.52kcal
2022-12-30(금),버섯메추리알장조림(01)(05)(06),206.3kcal,크림스프,132.97kcal,모짜렐라치즈토마토샐러드(02)(12),466.48kcal,,,2712.52kcal
2022-12-30(금),일반배추김치(맛김치),10kcal,하루견과,0kcal,컵과일(배),50kcal,,,2712.52kcal
2022-12-30(금),,,오렌지,9.64kcal,,,,,2712.52kcal
2022-12-30(금),,,양상추샐러드(01)(12),132.81kcal,,,,,2712.52kcal
2022-12-30(금),,,일반배추김치(맛김치),10kcal,,,,,2712.52kcal
2022-12-31(토),에그맥머핀(02)(06)(10),696.4kcal,김가루볶음밥(01)(05)(06)(10),557.15kcal,알리오올리오파스타(05)(06),25.05kcal,,,3450.67kcal
2022-12-31(토),모듬과일샐러드(01),53.98kcal,푸실리케첩볶음,0kcal,소불고기(16),249kcal,,,3450.67kcal
2022-12-31(토),어묵바(까망베르치즈),0kcal,치킨스테이크(05)(12)(15),635.12kcal,단무지,9kcal,,,3450.67kcal
2022-12-31(토),"우유(백색우유(200ML,연간))(02)",122kcal,일반배추김치(맛김치),10kcal,크림스프,132.97kcal,,,3450.67kcal
2022-12-31(토),,,,,크로와상,708kcal,,,3450.67kcal
2022-12-31(토),,,,,아이스샌드,252kcal,,,3450.67kcal
2023-01-01(일),밥,435.6kcal,밥,435.6kcal,밥,435.6kcal,,,2771.19kcal
2023-01-01(일),쇠고기떡국(01)(16),167.44kcal,닭곰탕(15),155.95kcal,콩나물국(05),15.14kcal,,,2771.19kcal
2023-01-01(일),사각어묵야채볶음(05)(06),97.28kcal,미트볼조랭이떡조림(01)(05)(06)(10),247.78kcal,쇠고기두부찜(05)(06),109.26kcal,,,2771.19kcal
2023-01-01(일),돈육표고장조림(01)(05)(06),64.69kcal,크래미계란찜(01)(08)(09),107.75kcal,닭봉달콤간장조림(17)(05),178.7kcal,,,2771.19kcal
2023-01-01(일),일반배추김치(맛김치),10kcal,가공우유(바나나맛)(02),167kcal,깍두기(완제품)(09),11.4kcal,,,2771.19kcal
2023-01-01(일),"우유(백색우유(200ML,연간))(02)",122kcal,일반배추김치(맛김치),10kcal,,,,,2771.19kcal
2023-01-02(월),밥,435.6kcal,잡곡밥,429.66kcal,스리라차삼겹덮밥(01)(10)(12),889.87kcal,,,3784.04kcal
2023-01-02(월),두부맑은국(05)(18),73kcal,사골왕만둣국(06)(10)(16),340.76kcal,청양풍매운어묵볶음(05)(06),160.28kcal,,,3784.04kcal
2023-01-02(월),돼지갈비폭찹(05)(06)(10)(12),411.62kcal,소불고기(16),249kcal,시금치무침,20.6kcal,,,3784.04kcal
2023-01-02(월),메추리알샐러드(01),65.43kcal,삼색전,87.82kcal,깍두기(완제품)(09),11.4kcal,,,3784.04kcal
