날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2021-07-06,버섯쇠고기찌개(05)(16),55.1kcal,햄소시지찌개(05)(06)(10),158.66kcal,닭곰탕(05)(15),194.66kcal,,,3104.31kcal
2021-07-06,돼지고기호박볶음(05)(06)(09)(10),70.98kcal,김자반,21.5kcal,마파두부(05)(06),341.48kcal,,,3104.31kcal
2021-07-06,가지무침(05),23.14kcal,쇠고기알감자조림(05)(06)(16),92.66kcal,게맛살야채튀김(06),505.77kcal,,,3104.31kcal
2021-07-06,배추김치(7~9월),11.25kcal,단호박샐러드(01)(12),91.63kcal,총각김치,16.4kcal,,,3104.31kcal
2021-07-06,우유(백색우유(200ML,122kcal,배추김치(7~9월),11.25kcal,사과 주스(200㎖/팩),46kcal,,,3104.31kcal
2021-07-06,,,아이스크림 샌드위치(02),252kcal,,,,,3104.31kcal
2021-07-07,밥,363kcal,문어간장달콤소스덮밥(05)(06),488.95kcal,밥,363kcal,,,2812.16kcal
2021-07-07,중화식계란탕(01)(05)(06)(10),82.13kcal,김치수제비국(05),22.8kcal,두부고추장찌개(05)(06),72.77kcal,,,2812.16kcal
2021-07-07,쇠고기오이표고볶음(05)(06)(16),93.02kcal,콩나물매운무침(05)(06),69.43kcal,닭튀김(선택)(01)(06)(15),841.69kcal,,,2812.16kcal
2021-07-07,삼색초나물,36.12kcal,깍두기(임가공),28.75kcal,맛김,0kcal,,,2812.16kcal
2021-07-07,배추김치(7~9월),11.25kcal,수박,52.992kcal,감자간장조림(05)(06),114.61kcal,,,2812.16kcal
2021-07-07,우유(백색우유(200ML,122kcal,,,배추김치(7~9월),11.25kcal,,,2812.16kcal
2021-07-07,,,,,짜먹는요구르트(02),38.4kcal,,,2812.16kcal
2021-07-08,밥,363kcal,비빔냉면(01)(03)(06)(16),1011.19kcal,밥,363kcal,,,2861.89kcal
2021-07-08,홍합미역국(05),23.65kcal,고기 또는 왕만두(자율구매)(05)(06),3.98kcal,(유부)감자호박국(05),39.57kcal,,,2861.89kcal
2021-07-08,돼지고기청경채볶음(05)(06)(10),329.05kcal,무초절이,26.09kcal,대왕오징어제육볶음(05)(06)(10),365.63kcal,,,2861.89kcal
2021-07-08,부추겉절이(05)(06),18.24kcal,오이소박이,20.35kcal,모듬쌈(05)(06),57.06kcal,,,2861.89kcal
2021-07-08,배추김치(7~9월),11.25kcal,배 주스(238㎖/캔),40kcal,배추김치(7~9월),11.25kcal,,,2861.89kcal
2021-07-08,우유(백색우유(200ML,122kcal,,,복숭아(천도)(11),56.58kcal,,,2861.89kcal
2021-07-09,조밥,380.85kcal,밥,363kcal,밥,363kcal,,,2823.13kcal
2021-07-09,쇠고기무국(05)(16),57.14kcal,버섯육개장(01)(05)(16),111.19kcal,순두부찌개(01)(05)(06)(10),108.9kcal,,,2823.13kcal
2021-07-09,소시지김치볶음(05)(06)(10),209.93kcal,맛김,0kcal,조기튀김(06)(12),327.95kcal,,,2823.13kcal
2021-07-09,계란찜(01)(09),100.73kcal,닭매운양념조림(05)(06)(15),262.35kcal,돼지고기감자조림(05)(06)(10),161.44kcal,,,2823.13kcal
2021-07-09,총각김치,16.4kcal,마요오징어실채무침(01)(05)(06)(17),155.95kcal,배추김치(7~9월),11.25kcal,,,2823.13kcal
2021-07-09,우유(백색우유(200ML,122kcal,배추김치(7~9월),11.25kcal,망고 주스(180㎖/캔),26kcal,,,2823.13kcal
2021-07-09,,,자두(대석),33.8kcal,,,,,2823.13kcal
2021-07-10,불고기버거(01)(06)(10)(12),787.28kcal,밥,363kcal,밥,363kcal,,,2730.34kcal
2021-07-10,우유(백색우유(200ML,122kcal,햄김치찌개(05)(06)(10),108.81kcal,생선묵국(05)(06),82.27kcal,,,2730.34kcal
2021-07-10,,,두부두루치기(05)(06)(10),301.41kcal,닭감자찜(05)(06)(15),264.44kcal,,,2730.34kcal
2021-07-10,,,게맛살계란찜(01)(09),105.81kcal,삼색초나물,36.12kcal,,,2730.34kcal
2021-07-10,,,깍두기(임가공),28.75kcal,배추김치(7~9월),11.25kcal,,,2730.34kcal
2021-07-10,,,참외,34.2kcal,우유(백색우유(200ML,122kcal,,,2730.34kcal
2021-07-11,쇠고기덮밥(05)(06)(16),551.61kcal,찹쌀밥,434.8kcal,밥,363kcal,,,2792.01kcal
2021-07-11,오이무침(05)(06),22.97kcal,삼계탕(15),645.73kcal,쇠고기버섯들깨국(05)(16),42.82kcal,,,2792.01kcal
2021-07-11,혼합시리얼(휴일),115kcal,모듬야채(05)(06),52.79kcal,돼지고기콩나물볶음(05)(06)(10),201.58kcal,,,2792.01kcal
2021-07-11,배추김치(7~9월),11.25kcal,깍두기(임가공),28.75kcal,오징어젓무침(17),39.47kcal,,,2792.01kcal
2021-07-11,우유(백색우유(200ML,122kcal,수박,52.992kcal,배추김치(7~9월),11.25kcal,,,2792.01kcal
2021-07-11,,,,,농후 발효유(02),96kcal,,,2792.01kcal
2021-07-12,밥,363kcal,현미밥,395.67kcal,마파두부제육덮밥(05)(06)(10),807.1kcal,,,3490.79kcal
2021-07-12,감자짜글이(05)(06)(10),135.06kcal,맑은육개장(01)(05)(16),70.3kcal,멸치아몬드볶음(05)(06),128.87kcal,,,3490.79kcal
2021-07-12,새우두부칠리소스조림(05)(06)(09)(12),253.42kcal,콩나물매운잡채(05)(06)(10),231.78kcal,맛김,0kcal,,,3490.79kcal
2021-07-12,토마토스크램블에그(01)(12),129.56kcal,돈가스(06)(10),506.88kcal,오이양파장아찌(05)(06),25.4kcal,,,3490.79kcal
2021-07-12,배추김치(7~9월),11.25kcal,배추김치(7~9월),11.25kcal,배추김치(7~9월),11.25kcal,,,3490.79kcal
2021-07-12,우유(백색우유(200ML,122kcal,멜론(여름),54kcal,아이스크림 팩형(02),234kcal,,,3490.79kcal
2021-07-13,밥,363kcal,밥,363kcal,흑미밥,400.5kcal,,,2704.53kcal
2021-07-13,쇠고기미역국(05)(16),33.07kcal,해물순두부찌개(01)(05)(09)(10)(17),193.55kcal,두부고추장찌개(05)(06),72.77kcal,,,2704.53kcal
2021-07-13,감자잡채(10),156.02kcal,쇠고기곤약조림(05)(06)(16),105.54kcal,애호박조갯살나물(09),51.8kcal,,,2704.53kcal
2021-07-13,돼지고기가지볶음(05)(06)(10),327.5kcal,오이고추장무침(06),53.95kcal,닭갈비(05)(06)(15),262.73kcal,,,2704.53kcal
2021-07-13,배추김치(7~9월),11.25kcal,총각김치,16.4kcal,가공우유(초코맛)(02),126kcal,,,2704.53kcal
2021-07-13,우유(백색우유(200ML,122kcal,신선형(참외(78월)),34.2kcal,배추김치(7~9월),11.25kcal,,,2704.53kcal
2021-07-14,밥,363kcal,현미밥,395.67kcal,밥,363kcal,,,2988.88kcal
2021-07-14,무두부조개탕(05)(18),49.51kcal,오리탕(05)(06),165.94kcal,짬뽕찌개(05)(06)(10)(17),147.59kcal,,,2988.88kcal
2021-07-14,쇠고기야채볶음(05)(06)(16),116.44kcal,매운소시지떡볶음(06)(10)(12),278.94kcal,데리야끼갈릭치킨(05)(06)(15),551.44kcal,,,2988.88kcal
2021-07-14,감자매운조림(05)(06),109.04kcal,갈치단호박조림(05)(06),142.76kcal,오이양파장아찌(05)(06),25.4kcal,,,2988.88kcal
2021-06-16,,,건빵(야채맛),249kcal,,,,,2742.61kcal
2021-06-17,밥,363kcal,새우버거(01)(06)(09)(12),825.85kcal,밥,363kcal,,,3196.41kcal
2021-06-17,버섯육개장(01)(05)(16),107.98kcal,감자튀김(12),290.65kcal,짬뽕찌개(05)(06)(10)(17),134.19kcal,,,3196.41kcal
2021-06-17,브로콜리/초고추장(06),77.37kcal,탄산음료,117.5kcal,소시지야채튀김(06)(10)(12),439.19kcal,,,3196.41kcal
2021-06-17,훈제오리샐러드(01),109.57kcal,우유(백색우유(200ML,122kcal,맛김,0kcal,,,3196.41kcal
2021-06-17,배추김치(5~6월),23.69kcal,토마토,8.91kcal,오이양파장아찌(05)(06),37.11kcal,,,3196.41kcal
2021-06-17,우유(백색우유(200ML,122kcal,,,총각김치,16.4kcal,,,3196.41kcal
2021-06-17,,,,,참외,38kcal,,,3196.41kcal
2021-06-18,밥,363kcal,잡곡밥,394.87kcal,밥,363kcal,,,3262.99kcal
2021-06-18,중화식계란탕(01)(05)(06)(10),95.12kcal,쭈구미연포탕(05),48.42kcal,된장찌개(05)(06),62.68kcal,,,3262.99kcal
2021-06-18,돼지고기감자조림(05)(06)(10),162.34kcal,잡채(05)(06),158.55kcal,돼지고기수육(05)(09)(10),1064.47kcal,,,3262.99kcal
2021-06-18,연두부양념장(05)(06),89.78kcal,깻잎무침(05)(06),49.56kcal,모듬쌈(05)(06),68.06kcal,,,3262.99kcal
2021-06-18,배추김치(5~6월),23.69kcal,오이소박이,20.35kcal,배추김치(5~6월),23.69kcal,,,3262.99kcal
2021-06-18,우유(백색우유(200ML,122kcal,수박,57.408kcal,오렌지 주스(200㎖/팩),96kcal,,,3262.99kcal
2021-06-19,핫도그빵(01)(06)(10)(12),856.2kcal,삼겹살덮밥(01)(05)(06)(10),973.68kcal,밥,363kcal,,,2982.36kcal
2021-06-19,가공우유(초코맛)(02),126kcal,짬뽕국(일품용)(05)(06)(17),55.63kcal,감자국(05),38.49kcal,,,2982.36kcal
2021-06-19,우유(백색우유(200ML,122kcal,가지굴소스볶음(05)(06),50.47kcal,닭고기김치찜(05)(06)(15),215.7kcal,,,2982.36kcal
2021-06-19,토마토,8.91kcal,배추김치(5~6월),23.69kcal,오이부추무침,21.39kcal,,,2982.36kcal
2021-06-19,,,멜론(여름),64.8kcal,총각김치,16.4kcal,,,2982.36kcal
2021-06-19,,,,,사과 주스(200㎖/팩),46kcal,,,2982.36kcal
2021-06-20,밥,363kcal,밥,363kcal,밥,363kcal,,,2834.38kcal
2021-06-20,순두부국(05),69.86kcal,콩나물무채국(05),33.51kcal,오징어배추해장국(05)(06)(17),62.57kcal,,,2834.38kcal
2021-06-20,돼지고기가지볶음(05)(06)(10),272.6kcal,닭고기양배추볶음(05)(06)(15),252.55kcal,달콤돼지고기볶음(05)(06)(10),306kcal,,,2834.38kcal
2021-06-20,계란찜(01)(09),107.61kcal,감자간장조림(05)(06),114.61kcal,단무지오이무침,26.29kcal,,,2834.38kcal
2021-06-20,혼합시리얼,115kcal,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,,,2834.38kcal
2021-06-20,배추김치(5~6월),23.69kcal,팥빙수,180kcal,대추방울토마토(생산기)(12),11.7144943kcal,,,2834.38kcal
2021-06-20,우유(백색우유(200ML,122kcal,,,,,,,2834.38kcal
2021-06-21,밥,363kcal,잡곡밥,394.87kcal,밥,363kcal,,,2952.01kcal
2021-06-21,생선묵국(05)(06),79.79kcal,김계란국(01),68.43kcal,돼지고기육개장(01)(05)(10),140.92kcal,,,2952.01kcal
2021-06-21,비엔나소시지야채볶음(10)(12),330.48kcal,매운돼지갈비찜(05)(06)(10),412.09kcal,버섯야채볶음(05)(06),112.4kcal,,,2952.01kcal
2021-06-21,두부조림(05)(06),179.31kcal,브로콜리&초고추장(06),76.46kcal,콩나물매운무침(05)(06),72.08kcal,,,2952.01kcal
2021-06-21,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,,,2952.01kcal
2021-06-21,우유(백색우유(200ML,122kcal,바나나(육사),81.6kcal,포도 주스(180㎖/캔),84.51kcal,,,2952.01kcal
2021-06-22,밥,363kcal,밥,363kcal,잡곡밥,394.87kcal,,,2929.33kcal
2021-06-22,팽이버섯국(05)(06),27.94kcal,햄김치찌개(05)(06)(10),172.8kcal,감자양파찌개(05)(06),60.69kcal,,,2929.33kcal
2021-06-22,피망잡채(05)(06)(10),215.16kcal,김자반,21.5kcal,깐풍기(05)(06)(15),563.55kcal,,,2929.33kcal
2021-06-22,토마토스크램블에그(01)(12),125.52kcal,삼색초나물,35.72kcal,오이고추장무침(06),35.59kcal,,,2929.33kcal
2021-06-22,배추김치(5~6월),23.69kcal,쇠고기부추무침(05)(06)(16),113.96kcal,배추김치(5~6월),23.69kcal,,,2929.33kcal
2021-06-22,우유(백색우유(200ML,122kcal,파김치,21.24kcal,복숭아 주스(180㎖/병),188kcal,,,2929.33kcal
2021-06-22,,,수박,57.408kcal,,,,,2929.33kcal
2021-06-23,밥,363kcal,검은콩밥,391.91kcal,밥,363kcal,,,2745.94kcal
2021-06-23,쇠고기미역국(05)(16),31.5kcal,된장찌개(05)(06),62.68kcal,오리탕(05)(06),171.95kcal,,,2745.94kcal
2021-06-23,애호박조갯살나물(09),51.76kcal,돈가스(06)(10),506.88kcal,풋고추된장무침(05)(06),56.87kcal,,,2745.94kcal
2021-06-23,돼지고기콩나물볶음(05)(06)(10),231.07kcal,고등어순살조림(05)(06)(07),152.36kcal,오징어젓무침(17),38.19kcal,,,2745.94kcal
2021-06-23,맛김,0kcal,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,,,2745.94kcal
2021-06-23,배추김치(5~6월),23.69kcal,블루베리,35.7kcal,농후 발효유(02),96kcal,,,2745.94kcal
2021-06-23,우유(백색우유(200ML,122kcal,,,,,,,2745.94kcal
2021-06-24,밥,363kcal,햄슬라이스버거(01)(06)(10)(12),689.63kcal,비빔밥(05)(06),562.15kcal,,,2772.48kcal
2021-06-24,쇠고기무국(05)(16),56.23kcal,감자튀김(12),290.65kcal,된장국(일품용)(05),18.6kcal,,,2772.48kcal
2021-06-24,돈육표고장조림(05)(06)(10),210.44kcal,우유(백색우유(200ML,122kcal,호박쇠고기볶음(05)(06)(16),90.66kcal,,,2772.48kcal
2021-06-24,오이무침(05)(06),21.57kcal,토마토,8.91kcal,계란후라이(01),108.96kcal,,,2772.48kcal
2021-06-24,배추김치(5~6월),23.69kcal,탄산음료,117.5kcal,배추김치(5~6월),23.69kcal,,,2772.48kcal
2021-06-24,,,,,멜론(여름),64.8kcal,,,2772.48kcal
2021-06-25,밥,363kcal,잡곡밥,394.87kcal,밥,363kcal,,,3144.69kcal
2021-06-25,어묵김칫국(05)(06),61.03kcal,감자수제비국(01)(05),49.63kcal,순두부찌개(01)(05)(06)(10),119.7kcal,,,3144.69kcal
2021-06-25,햄감자볶음(10),126.71kcal,생선가스(01)(06),450.96kcal,꽈리고추가지찜(05)(06),47.24kcal,,,3144.69kcal
2021-06-25,오징어콩나물찜(05)(06)(17),144.04kcal,닭고기오이냉채(01)(15),193.52kcal,미트볼데리야끼조림(01)(05)(06)(10),439.38kcal,,,3144.69kcal
2021-06-25,총각김치,16.4kcal,갓김치,11.52kcal,배추김치(5~6월),23.69kcal,,,3144.69kcal
2021-06-25,우유(백색우유(200ML,122kcal,참외,38kcal,감귤 주스(180㎖/병),180kcal,,,3144.69kcal
2021-06-26,불고기버거(01)(06)(10)(12),783.3kcal,밥,363kcal,밥,363kcal,,,3194.56kcal
2021-06-26,토마토,8.91kcal,버섯두부탕(05),39.77kcal,햄소시지찌개(05)(06)(10),166.96kcal,,,3194.56kcal
2021-06-26,우유(백색우유(200ML,244kcal,오삼불고기(05)(06)(10)(17),403.32kcal,콩나물삼색볶음(05)(06),90kcal,,,3194.56kcal
2021-06-26,,,모듬쌈(05)(06),68.06kcal,닭매운양념조림(05)(06)(15),262.35kcal,,,3194.56kcal
2021-06-26,,,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,,,3194.56kcal
2021-06-26,,,포도 주스(180㎖/캔),84.51kcal,아이스크림,270kcal,,,3194.56kcal
2021-06-27,밥,363kcal,밥,363kcal,밥,363kcal,,,2726.10kcal
2021-06-27,감자국(05),38.49kcal,돼지고기김치찌개(05)(10),90.99kcal,계란국(01)(05),62.76kcal,,,2726.10kcal
2021-06-27,표고버섯호박매운볶음(05)(06),116.49kcal,비엔나소시지야채볶음(10)(12),330.48kcal,브로콜리돼지목살볶음(05)(06)(10),236.14kcal,,,2726.10kcal
2021-06-27,닭순살꽈리고추조림(05)(06)(15),194.17kcal,콩나물무침(05)(06),48.78kcal,오징어채야채무침(05)(06)(17),101.81kcal,,,2726.10kcal
2021-06-27,혼합시리얼,115kcal,총각김치,16.4kcal,배추김치(5~6월),23.69kcal,,,2726.10kcal
2021-06-27,배추김치(5~6월),23.69kcal,이온음료,58.8kcal,수박,57.408kcal,,,2726.10kcal
2021-06-27,우유(백색우유(200ML,122kcal,,,,,,,2726.10kcal
2021-06-28,밥,363kcal,잡곡밥,394.87kcal,밥,363kcal,,,3076.01kcal
2021-06-28,무국(05),37.91kcal,버섯육개장(01)(05)(16),107.98kcal,감자짜글이(05)(06)(10),122.58kcal,,,3076.01kcal
2021-06-28,쇠고기야채볶음(05)(06)(16),106.34kcal,골뱅이고추장볶음(06),153.98kcal,콩나물매운잡채(05)(06)(10),239.73kcal,,,3076.01kcal
2021-06-28,맛김,0kcal,계란찜(01)(09),107.61kcal,치킨너겟(06)(12)(15),557.06kcal,,,3076.01kcal
2021-06-28,오이양파장아찌(05)(06),37.11kcal,오이소박이,20.35kcal,총각김치,16.4kcal,,,3076.01kcal
2021-06-28,배추김치(5~6월),23.69kcal,아이스 망고바,126kcal,워터젤리,176.4kcal,,,3076.01kcal
2021-06-28,우유(백색우유(200ML,122kcal,,,,,,,3076.01kcal
2021-06-29,밥,363kcal,밥,363kcal,밥,363kcal,,,3532.28kcal
2021-06-29,생선묵국(05)(06),79.79kcal,짬뽕찌개(05)(06)(10)(17),134.19kcal,쇠고기미역국(05)(16),31.5kcal,,,3532.28kcal
2021-06-29,햄야채볶음(05)(06)(10)(12),168.87kcal,제육볶음(05)(06)(10),339.05kcal,마파두부(05)(06)(10),375.37kcal,,,3532.28kcal
2021-06-29,단무지오이무침,26.29kcal,크림새우(01)(06)(09),455.73kcal,알감자조림(05)(06),189.42kcal,,,3532.28kcal
2021-06-29,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,,,3532.28kcal
2021-06-29,우유(백색우유(200ML,122kcal,감귤 주스(180㎖/병),180kcal,아이스크림 콘,270kcal,,,3532.28kcal
2021-06-30,밥,363kcal,참치마요덮밥(01),559.03kcal,잡곡밥,394.87kcal,,,2702.60kcal
2021-06-30,근대콩나물조개국(05)(18),34.25kcal,두부김치국(05),37.88kcal,감자양파찌개(05)(06),60.69kcal,,,2702.60kcal
2021-06-30,버섯잡채(05)(06),65.78kcal,감자채볶음,128.96kcal,청양풍닭볶음(05)(06)(15),223.61kcal,,,2702.60kcal
2021-06-30,쇠고기불낙볶음(05)(06)(16),91.43kcal,가공우유(바나나맛)(02),167kcal,삼치순살튀김(06)(12),332.91kcal,,,2702.60kcal
2021-06-30,배추김치(5~6월),23.69kcal,총각김치,16.4kcal,배추김치(5~6월),23.69kcal,,,2702.60kcal
2021-06-03,맛김,0kcal,모듬야채(05)(06),37.65kcal,고등어카레튀김(01)(06)(07),392.87kcal,,,2980.59kcal
2021-06-03,돼지고기감자조림(05)(06)(10),162.34kcal,배추김치(5~6월),23.69kcal,깻잎무침(05)(06),49.56kcal,,,2980.59kcal
2021-06-03,토마토스크램블에그(01)(12),125.52kcal,수박,57.408kcal,배추김치(5~6월),23.69kcal,,,2980.59kcal
2021-06-03,총각김치,16.4kcal,,,포도 주스(180㎖/캔),84.51kcal,,,2980.59kcal
2021-06-03,우유(백색우유(200ML,122kcal,,,,,,,2980.59kcal
2021-06-04,밥,363kcal,밥,363kcal,밥,363kcal,,,2738.97kcal
2021-06-04,새우순두부계란탕(01)(05)(09),92.09kcal,호박된장국(05)(06),40.56kcal,돼지고기육개장(01)(05)(10),140.92kcal,,,2738.97kcal
2021-06-04,감자채볶음,128.96kcal,브로콜리돼지목살볶음(05)(06)(10),236.14kcal,맛김,0kcal,,,2738.97kcal
2021-06-04,쇠고기꽈리고추조림(05)(06)(16),190.1kcal,아귀순살튀김(01)(06)(12),489.79kcal,오징어젓무침(17),38.19kcal,,,2738.97kcal
2021-06-04,배추김치(5~6월),23.69kcal,총각김치,16.4kcal,부추겉절이(05)(06),18.93kcal,,,2738.97kcal
2021-06-04,우유(백색우유(200ML,122kcal,짜먹는요구르트(02),76.8kcal,배추김치(5~6월),23.69kcal,,,2738.97kcal
2021-06-04,,,,,대추방울토마토(생산기)(12),23.69kcal,,,2738.97kcal
2021-06-05,불고기버거(01)(06)(10)(12),783.3kcal,밥,363kcal,밥,363kcal,,,2996.16kcal
2021-06-05,우유(백색우유(200ML,244kcal,감자양파찌개(05)(06),60.69kcal,짬뽕찌개(05)(06)(10)(17),134.19kcal,,,2996.16kcal
2021-06-05,토마토,8.91kcal,쇠고기느타리버섯잡채(05)(06)(16),107.32kcal,두부김치(05)(06)(10),283.97kcal,,,2996.16kcal
2021-06-05,,,오징어채야채무침(05)(06)(17),101.81kcal,들깨순볶음(05)(06),73.88kcal,,,2996.16kcal
2021-06-05,,,배추김치(5~6월),23.69kcal,총각김치,16.4kcal,,,2996.16kcal
2021-06-05,,,아이스크림 샌드위치(02),252kcal,감귤 주스(180㎖/병),180kcal,,,2996.16kcal
2021-06-06,밥,363kcal,밥,363kcal,밥,363kcal,,,2770.01kcal
2021-06-06,된장찌개(05)(06),62.68kcal,맑은육개장(01)(05)(16),68.66kcal,감자국(05),38.49kcal,,,2770.01kcal
2021-06-06,닭순살피망볶음(05)(06)(15),193.62kcal,버섯야채볶음(05)(06),112.4kcal,돈육굴소스양배추볶음(10),238.63kcal,,,2770.01kcal
2021-06-06,꽈리고추멸치조림(05)(06),135.48kcal,마파두부(05)(06)(10),375.37kcal,오이양파장아찌(05)(06),37.11kcal,,,2770.01kcal
2021-06-06,혼합시리얼,115kcal,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,,,2770.01kcal
2021-06-06,배추김치(5~6월),23.69kcal,유산균 발효유(3사교),84.5kcal,망고 주스(180㎖/캔),26kcal,,,2770.01kcal
2021-06-06,우유(백색우유(200ML,122kcal,,,,,,,2770.01kcal
2021-06-07,밥,363kcal,잡곡밥,394.87kcal,불닭덮밥(01)(05)(06)(15),662.35kcal,,,2703.90kcal
2021-06-07,쇠고기미역국(05)(16),31.5kcal,김계란국(01),68.43kcal,된장국(일품용)(05),18.6kcal,,,2703.90kcal
2021-06-07,돼지고기호박볶음(05)(06)(09)(10),70.98kcal,대왕오징어제육볶음(05)(06)(10),397.61kcal,맛김,0kcal,,,2703.90kcal
2021-06-07,두부조림(05)(06),179.31kcal,브로콜리&초고추장(06),76.46kcal,감자샐러드(01)(12),142.92kcal,,,2703.90kcal
2021-06-07,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,배추김치(5~6월),23.69kcal,,,2703.90kcal
2021-06-07,우유(백색우유(200ML,122kcal,멜론(여름),64.8kcal,배 주스(238㎖/캔),40kcal,,,2703.90kcal
2021-06-08,밥,363kcal,밥,363kcal,밥,363kcal,,,3081.63kcal
2021-06-08,팽이버섯국(05)(06),27.94kcal,감자수제비국(01)(05),49.63kcal,얼큰북어채국(01)(05),59.32kcal,,,3081.63kcal
2021-06-08,돼지고기청경채볶음(05)(06)(10),294.18kcal,부추잡채(10),215.24kcal,쇠고기갈비찜(05)(06),449.76kcal,,,3081.63kcal
2021-06-08,계란찜(01)(09),107.61kcal,코다리강정(05)(06)(12),385.25kcal,삼색초나물,35.72kcal,,,3081.63kcal
2021-06-08,배추김치(5~6월),23.69kcal,김자반,21.5kcal,배추김치(5~6월),23.69kcal,,,3081.63kcal
2021-06-08,우유(백색우유(200ML,122kcal,배추김치(5~6월),23.69kcal,오렌지 주스(200㎖/팩),96kcal,,,3081.63kcal
2021-06-08,,,수박,57.408kcal,,,,,3081.63kcal
2021-06-09,밥,363kcal,밥,363kcal,잡곡밥,394.87kcal,,,3002.30kcal
2021-06-09,호박된장국(05)(06),40.56kcal,느타리버섯배추국(05),24.9kcal,계란조갯살찌개(01)(05)(18),93.87kcal,,,3002.30kcal
2021-06-09,쇠고기불낙볶음(05)(06)(16),91.43kcal,닭튀김(선택)(01)(06)(15),786.44kcal,마늘멸치볶음,105.92kcal,,,3002.30kcal
2021-06-09,감자매운조림(05)(06),109.93kcal,오이고추장무침(06),35.59kcal,두부두루치기(05)(06)(10),310.21kcal,,,3002.30kcal
2021-06-09,배추김치(5~6월),23.69kcal,총각김치,16.4kcal,배추김치(5~6월),23.69kcal,,,3002.30kcal
2021-06-09,우유(백색우유(200ML,122kcal,신선형(참외(78월)),38kcal,이온음료,58.8kcal,,,3002.30kcal
2021-06-10,밥,363kcal,밥,363kcal,밥,363kcal,,,2759.76kcal
2021-06-10,감자호박국(05),31.27kcal,근대된장국(05)(06),39.92kcal,두부고추장찌개(05)(06),72.77kcal,,,2759.76kcal
